SNo,Date,Province/State,Country/Region,Time,Confirmed,Deaths,Recovered
4716,03-10-2020,North Dakota,US,,84,0,0
4717,03-10-2020,South Dakota,US,,12,0,0
4718,03-10-2020,West Virginia,US,,46,0,0
4719,03-10-2020,Wyoming,US,,18,0,0
4720,03-11-2020,Hubei,Mainland China,,52223,3046,49134
4721,03-11-2020,,Italy,,1940,827,1045
4722,03-11-2020,,Iran,,3373,354,2959
4723,03-11-2020,,South Korea,,388,60,288
4724,03-11-2020,France,France,,153,48,12
4725,03-11-2020,,Spain,,262,54,183
4726,03-11-2020,,Germany,,114,3,25
4727,03-11-2020,Guangdong,Mainland China,,1319,8,1282
4728,03-11-2020,Henan,Mainland China,,1352,22,1249
4729,03-11-2020,Zhejiang,Mainland China,,1293,1,1195
4730,03-11-2020,Hunan,Mainland China,,1020,4,995
4731,03-11-2020,Anhui,Mainland China,,1062,6,984
4732,03-11-2020,Jiangxi,Mainland China,,979,1,932
4733,03-11-2020,Shandong,Mainland China,,817,6,726
4734,03-11-2020,Diamond Princess cruise ship,Others,,370,7,325
4735,03-11-2020,,Switzerland,,36,4,4
4736,03-11-2020,,Japan,,150,15,118
4737,03-11-2020,Jiangsu,Mainland China,,666,0,627
4738,03-11-2020,,Norway,,95,0,1
4739,03-11-2020,Chongqing,Mainland China,,617,6,554
4740,03-11-2020,Sichuan,Mainland China,,535,3,488
4741,03-11-2020,,Netherlands,,5,5,0
4742,03-11-2020,,Sweden,,57,1,1
4743,03-11-2020,Heilongjiang,Mainland China,,539,13,436
4744,03-11-2020,UK,UK,,41,8,18
4745,03-11-2020,Denmark,Denmark,,75,0,1
4746,03-11-2020,Beijing,Mainland China,,396,8,326
4747,03-11-2020,Washington,US,,76,29,1
4748,03-11-2020,Shanghai,Mainland China,,401,3,320
4749,03-11-2020,Hebei,Mainland China,,344,6,307
4750,03-11-2020,,Belgium,,41,3,1
4751,03-11-2020,Fujian,Mainland China,,388,1,295
4752,03-11-2020,,Qatar,,50,0,0
4753,03-11-2020,Guangxi,Mainland China,,262,2,238
4754,03-11-2020,,Austria,,102,0,4
4755,03-11-2020,Shaanxi,Mainland China,,323,1,232
4756,03-11-2020,New York,US,,14,0,0
4757,03-11-2020,,Bahrain,,93,0,35
4758,03-11-2020,,Singapore,,120,0,96
4759,03-11-2020,California,US,,73,3,2
4760,03-11-2020,Yunnan,Mainland China,,260,2,170
4761,03-11-2020,Hainan,Mainland China,,224,6,159
4762,03-11-2020,,Malaysia,,103,0,26
4763,03-11-2020,Guizhou,Mainland China,,213,2,133
4764,03-11-2020,Tianjin,Mainland China,,169,3,131
4765,03-11-2020,Shanxi,Mainland China,,177,0,131
4766,03-11-2020,Gansu,Mainland China,,109,2,88
4767,03-11-2020,Hong Kong,Hong Kong,,129,3,65
4768,03-11-2020,Liaoning,Mainland China,,157,1,111
4769,03-11-2020,,Israel,,72,0,4
4770,03-11-2020,,Greece,,23,1,0
4771,03-11-2020,Massachusetts,US,,9,0,1
4772,03-11-2020,Jilin,Mainland China,,169,1,91
4773,03-11-2020,,Czech Republic,,10,0,0
4774,03-11-2020,,Iceland,,86,0,1
4775,03-11-2020,Xinjiang,Mainland China,,167,3,73
4776,03-11-2020,Inner Mongolia,Mainland China,,111,1,71
4777,03-11-2020,Ningxia,Mainland China,,140,0,72
4778,03-11-2020,,United Arab Emirates,,99,0,17
4779,03-11-2020,,Kuwait,,59,0,2
4780,03-11-2020,,Iraq,,70,7,15
4781,03-11-2020,New South Wales,Australia,,27,2,4
4782,03-11-2020,,India,,82,1,4
4783,03-11-2020,,San Marino,,90,2,0
4784,03-11-2020,,Lebanon,,28,3,1
4785,03-11-2020,,Egypt,,103,1,27
4786,03-11-2020,,Finland,,5,0,1
4787,03-11-2020,,Portugal,,31,0,0
4788,03-11-2020,,Thailand,,44,1,34
4789,03-11-2020,,Slovenia,,80,0,0
4790,03-11-2020,,Philippines,,90,1,2
4791,03-11-2020,,Taiwan,,20,1,17
4792,03-11-2020,Diamond Princess cruise ship,US,,31,0,0
4793,03-11-2020,,Romania,,51,0,6
4794,03-11-2020,,Ireland,,62,1,0
4795,03-11-2020,Ontario,Canada,,58,0,4
4796,03-11-2020,British Columbia,Canada,,24,1,4
4797,03-11-2020,,Brazil,,50,0,0
4798,03-11-2020,,Vietnam,,37,0,16
4799,03-11-2020,,Indonesia,,22,1,2
4800,03-11-2020,Colorado,US,,62,0,0
4801,03-11-2020,,Poland,,99,0,0
4802,03-11-2020,Florida,US,,46,2,0
4803,03-11-2020,Illinois,US,,95,0,2
4804,03-11-2020,,Georgia,,16,0,0
4805,03-11-2020,,Chile,,55,0,0
4806,03-11-2020,Georgia,US,,69,0,0
4807,03-11-2020,New Jersey,US,,71,1,0
4808,03-11-2020,Victoria,Australia,,104,0,7
4809,03-11-2020,,Saudi Arabia,,28,0,1
4810,03-11-2020,Grand Princess,US,,88,0,0
4811,03-11-2020,Texas,US,,10,0,0
4812,03-11-2020,,Algeria,,19,0,0
4813,03-11-2020,Queensland,Australia,,37,0,8
4814,03-11-2020,,Russia,,97,0,3
4815,03-11-2020,,Argentina,,77,1,0
4816,03-11-2020,Alberta,Canada,,56,0,0
4817,03-11-2020,,Croatia,,87,0,0
4818,03-11-2020,,Pakistan,,49,0,2
4819,03-11-2020,Oregon,US,,58,0,0
4820,03-11-2020,Qinghai,Mainland China,,78,0,18
4821,03-11-2020,,Oman,,9,0,9
4822,03-11-2020,,Ecuador,,67,0,0
4823,03-11-2020,,Estonia,,32,0,0
4824,03-11-2020,Pennsylvania,US,,75,0,0
4825,03-11-2020,,Costa Rica,,17,0,0
4826,03-11-2020,,Hungary,,35,0,0
4827,03-11-2020,,South Africa,,57,0,0
4828,03-11-2020,Iowa,US,,86,0,0
4829,03-11-2020,,Albania,,52,1,0
4830,03-11-2020,,Serbia,,35,0,0
4831,03-11-2020,,Azerbaijan,,42,0,3
4832,03-11-2020,,Brunei,,95,0,0
4833,03-11-2020,,Peru,,0,0,0
4834,03-11-2020,Indiana,US,,46,0,0
4835,03-11-2020,Macau,Macau,,79,0,10
4836,03-11-2020,,Latvia,,18,0,1
4837,03-11-2020,,Slovakia,,33,0,0
4838,03-11-2020,District of Columbia,US,,79,0,0
4839,03-11-2020,South Carolina,US,,90,0,0
4840,03-11-2020,South Australia,Australia,,95,0,2
4841,03-11-2020,Western Australia,Australia,,98,1,0
4842,03-11-2020,,Belarus,,78,0,3
4843,03-11-2020,,Colombia,,35,0,0
4844,03-11-2020,Arizona,US,,77,0,1
4845,03-11-2020,Maryland,US,,75,0,0
4846,03-11-2020,Tennessee,US,,75,0,0
4847,03-11-2020,Virginia,US,,98,0,0
4848,03-11-2020,Quebec,Canada,,49,0,0
4849,03-11-2020,,Maldives,,80,0,0
4850,03-11-2020,,Mexico,,53,0,4
4851,03-11-2020,,Panama,,77,1,0
4852,03-11-2020,Kentucky,US,,66,0,0
4853,03-11-2020,South Dakota,US,,98,1,0
4854,03-11-2020,,Afghanistan,,80,0,0
4855,03-11-2020,,Bosnia and Herzegovina,,91,0,0
4856,03-11-2020,,Bulgaria,,85,1,0
4857,03-11-2020,,Luxembourg,,88,0,0
4858,03-11-2020,,North Macedonia,,10,0,0
4859,03-11-2020,,Tunisia,,25,0,0
4860,03-11-2020,Nevada,US,,61,0,0
4861,03-11-2020,North Carolina,US,,9,0,0
4862,03-11-2020,,Cyprus,,95,0,0
4863,03-11-2020,,Malta,,55,0,0
4864,03-11-2020,Louisiana,US,,2,0,0
4865,03-11-2020,Wisconsin,US,,86,0,1
4866,03-11-2020,,Dominican Republic,,50,0,0
4867,03-11-2020,,French Guiana,,80,0,0
4868,03-11-2020,,Morocco,,59,1,0
4869,03-11-2020,,New Zealand,,1,0,0
4870,03-11-2020,,Paraguay,,77,0,0
4871,03-11-2020,Minnesota,US,,1,0,0
4872,03-11-2020,Nebraska,US,,67,0,0
4873,03-11-2020,New Hampshire,US,,6,0,0
4874,03-11-2020,Rhode Island,US,,62,0,0
4875,03-11-2020,,Senegal,,50,0,1
4876,03-11-2020,Ohio,US,,2,0,0
4877,03-11-2020,Tasmania,Australia,,65,0,0
4878,03-11-2020,,Bangladesh,,89,0,0
4879,03-11-2020,,Cambodia,,49,0,1
4880,03-11-2020,,Lithuania,,65,0,0
4881,03-11-2020,,Martinique,,31,0,0
4882,03-11-2020,,Moldova,,63,0,0
4883,03-11-2020,Connecticut,US,,88,0,0
4884,03-11-2020,New Mexico,US,,41,0,0
4885,03-11-2020,Utah,US,,43,0,0
4886,03-11-2020,,Bolivia,,89,0,0
4887,03-11-2020,,Burkina Faso,,45,0,0
4888,03-11-2020,,Cameroon,,15,0,0
4889,03-11-2020,Faroe Islands,Denmark,,83,0,0
4890,03-11-2020,St Martin,France,,51,0,0
4891,03-11-2020,,Honduras,,45,0,0
4892,03-11-2020,,Nigeria,,10,0,0
4893,03-11-2020,,Sri Lanka,,46,0,1
4894,03-11-2020,Hawaii,US,,6,0,0
4895,03-11-2020,Michigan,US,,88,0,0
4896,03-11-2020,Oklahoma,US,,21,0,0
4897,03-11-2020,Channel Islands,UK,,78,0,0
4898,03-11-2020,,Andorra,,27,0,0
4899,03-11-2020,,Armenia,,89,0,0
4900,03-11-2020,Northern Territory,Australia,,68,0,0
4901,03-11-2020,,Bhutan,,59,0,0
4902,03-11-2020,New Brunswick,Canada,,26,0,0
4903,03-11-2020,Tibet,Mainland China,,30,0,1
4904,03-11-2020,,Congo (Kinshasa),,13,0,0
4905,03-11-2020,,Ivory Coast,,13,0,0
4906,03-11-2020,Saint Barthelemy,France,,13,0,0
4907,03-11-2020,,Holy See,,63,0,0
4908,03-11-2020,,Jamaica,,15,0,0
4909,03-11-2020,,Jordan,,11,0,0
4910,03-11-2020,,Liechtenstein,,69,0,0
4911,03-11-2020,,Monaco,,22,0,0
4912,03-11-2020,,Mongolia,,20,0,0
4913,03-11-2020,,Nepal,,81,0,1
4914,03-11-2020,,Reunion,,48,0,0
4915,03-11-2020,,Togo,,14,0,0
4916,03-11-2020,,Turkey,,52,0,0
4917,03-11-2020,Arkansas,US,,15,0,0
4918,03-11-2020,Delaware,US,,89,0,0
4919,03-11-2020,Kansas,US,,96,0,0
4920,03-11-2020,Missouri,US,,34,0,0
4921,03-11-2020,Montana,US,,66,0,0
4922,03-11-2020,Vermont,US,,95,0,0
4923,03-11-2020,,Ukraine,,86,0,0
4924,03-11-2020,Gibraltar,UK,,90,0,1
4925,03-11-2020,Diamond Princess cruise ship,Australia,,83,0,0
4926,03-11-2020,Gansu,Mainland China,,53,0,0
4927,03-11-2020,Hebei,Mainland China,,50,0,0
4928,03-11-2020,Alaska,US,,32,0,0
4929,03-11-2020,Idaho,US,,56,0,0
4930,03-11-2020,Maine,US,,29,0,0
4931,03-11-2020,Mississippi,US,,67,0,0
4932,03-11-2020,North Dakota,US,,41,0,0
4933,03-11-2020,West Virginia,US,,67,0,0
4934,03-11-2020,Wyoming,US,,1,0,0
4935,03-11-2020,,occupied Palestinian territory,,89,0,0
4936,03-12-2020,Hubei,Mainland China,,53409,3056,50318
4937,03-12-2020,,Italy,,1898,827,1045
4938,03-12-2020,,Iran,,3396,429,2959
4939,03-12-2020,,South Korea,,418,66,333
4940,03-12-2020,France,France,,62,48,12
4941,03-12-2020,,Spain,,292,55,183
4942,03-12-2020,,Germany,,77,3,25
4943,03-12-2020,Guangdong,Mainland China,,1353,8,1289
4944,03-12-2020,Henan,Mainland China,,1286,22,1249
4945,03-12-2020,Zhejiang,Mainland China,,1233,1,1197
4946,03-12-2020,Hunan,Mainland China,,1011,4,999
4947,03-12-2020,Anhui,Mainland China,,1046,6,984
4948,03-12-2020,Jiangxi,Mainland China,,1029,1,934
4949,03-12-2020,Shandong,Mainland China,,796,6,734
4950,03-12-2020,,Norway,,89,0,1
4951,03-12-2020,Diamond Princess cruise ship,Others,,375,7,325
4952,03-12-2020,,Switzerland,,54,4,4
4953,03-12-2020,,Japan,,143,16,118
4954,03-12-2020,Jiangsu,Mainland China,,686,0,629
4955,03-12-2020,Denmark,Denmark,,16,0,1
4956,03-12-2020,,Sweden,,6,1,1
4957,03-12-2020,Chongqing,Mainland China,,651,6,564
4958,03-12-2020,Sichuan,Mainland China,,589,3,498
4959,03-12-2020,,Netherlands,,39,5,0
4960,03-12-2020,Heilongjiang,Mainland China,,536,13,441
4961,03-12-2020,UK,UK,,86,8,18
4962,03-12-2020,Washington,US,,114,31,1
4963,03-12-2020,Beijing,Mainland China,,385,8,334
4964,03-12-2020,Shanghai,Mainland China,,368,3,321
4965,03-12-2020,New York,US,,28,0,0
4966,03-12-2020,Hebei,Mainland China,,341,6,308
4967,03-12-2020,,Belgium,,75,3,1
4968,03-12-2020,,Austria,,37,1,4
4969,03-12-2020,Fujian,Mainland China,,314,1,295
4970,03-12-2020,,Qatar,,84,0,0
4971,03-12-2020,Guangxi,Mainland China,,249,2,241
4972,03-12-2020,Shaanxi,Mainland China,,321,2,232
4973,03-12-2020,California,US,,51,4,6
4974,03-12-2020,,Bahrain,,84,0,35
4975,03-12-2020,,Singapore,,191,0,96
4976,03-12-2020,Yunnan,Mainland China,,220,2,170
4977,03-12-2020,Hainan,Mainland China,,246,6,160
4978,03-12-2020,,Malaysia,,82,0,26
4979,03-12-2020,Guizhou,Mainland China,,145,2,137
4980,03-12-2020,Tianjin,Mainland China,,141,3,132
4981,03-12-2020,Shanxi,Mainland China,,156,0,132
4982,03-12-2020,,Israel,,4,0,4
4983,03-12-2020,Hong Kong,Hong Kong,,117,3,67
4984,03-12-2020,Gansu,Mainland China,,135,2,88
4985,03-12-2020,Liaoning,Mainland China,,131,1,112
4986,03-12-2020,Massachusetts,US,,36,0,1
4987,03-12-2020,,Iceland,,17,0,1
4988,03-12-2020,,Greece,,67,1,0
4989,03-12-2020,,Czech Republic,,95,0,0
4990,03-12-2020,Jilin,Mainland China,,158,1,91
4991,03-12-2020,,Slovenia,,45,0,0
4992,03-12-2020,,United Arab Emirates,,112,0,17
4993,03-12-2020,,Kuwait,,47,0,5
4994,03-12-2020,Xinjiang,Mainland China,,145,3,73
4995,03-12-2020,Inner Mongolia,Mainland China,,79,1,71
4996,03-12-2020,Ningxia,Mainland China,,127,0,72
4997,03-12-2020,,India,,11,1,4
4998,03-12-2020,,Iraq,,68,8,15
4999,03-12-2020,,Thailand,,40,1,34
5000,03-12-2020,,San Marino,,101,3,0
5001,03-12-2020,,Egypt,,121,1,27
5002,03-12-2020,New South Wales,Australia,,93,2,4
5003,03-12-2020,,Lebanon,,58,3,1
5004,03-12-2020,,Finland,,42,0,1
5005,03-12-2020,,Portugal,,94,0,0
5006,03-12-2020,,Brazil,,87,0,0
5007,03-12-2020,,Philippines,,73,2,2
5008,03-12-2020,,Poland,,84,1,0
5009,03-12-2020,,Romania,,32,0,6
5010,03-12-2020,,Taiwan,,49,1,20
5011,03-12-2020,British Columbia,Canada,,40,1,4
5012,03-12-2020,Diamond Princess cruise ship,US,,47,0,0
5013,03-12-2020,,Saudi Arabia,,63,0,1
5014,03-12-2020,Colorado,US,,36,0,0
5015,03-12-2020,,Ireland,,5,1,0
5016,03-12-2020,Ontario,Canada,,14,0,4
5017,03-12-2020,,Vietnam,,50,0,16
5018,03-12-2020,Florida,US,,35,2,0
5019,03-12-2020,,Indonesia,,76,1,2
5020,03-12-2020,Illinois,US,,81,0,2
5021,03-12-2020,Georgia,US,,45,1,0
5022,03-12-2020,New Jersey,US,,89,1,0
5023,03-12-2020,,Russia,,92,0,3
5024,03-12-2020,Texas,US,,63,0,0
5025,03-12-2020,,Algeria,,106,1,8
5026,03-12-2020,,Georgia,,76,0,0
5027,03-12-2020,Oregon,US,,20,0,0
5028,03-12-2020,,Albania,,77,1,0
5029,03-12-2020,,Chile,,56,0,0
5030,03-12-2020,,Costa Rica,,61,0,0
5031,03-12-2020,Pennsylvania,US,,55,0,0
5032,03-12-2020,Victoria,Australia,,50,0,7
5033,03-12-2020,Grand Princess,US,,34,0,0
5034,03-12-2020,Queensland,Australia,,22,0,8
5035,03-12-2020,,Pakistan,,55,0,2
5036,03-12-2020,,Argentina,,51,1,0
5037,03-12-2020,Alberta,Canada,,56,0,0
5038,03-12-2020,,Croatia,,18,0,0
5039,03-12-2020,,Luxembourg,,51,0,0
5040,03-12-2020,,Serbia,,51,0,0
5041,03-12-2020,Louisiana,US,,63,0,0
5042,03-12-2020,Qinghai,Mainland China,,21,0,18
5043,03-12-2020,,Oman,,80,0,9
5044,03-12-2020,Tennessee,US,,2,0,0
5045,03-12-2020,,Ecuador,,8,0,0
5046,03-12-2020,,South Africa,,87,0,0
5047,03-12-2020,Virginia,US,,48,0,0
5048,03-12-2020,,Estonia,,34,0,0
5049,03-12-2020,,Slovakia,,93,0,0
5050,03-12-2020,Iowa,US,,79,0,0
5051,03-12-2020,,Peru,,58,0,0
5052,03-12-2020,North Carolina,US,,91,0,0
5053,03-12-2020,Nevada,US,,75,0,0
5054,03-12-2020,,Hungary,,95,0,0
5055,03-12-2020,Indiana,US,,12,0,0
5056,03-12-2020,,Belarus,,43,0,3
5057,03-12-2020,,Mexico,,13,0,4
5058,03-12-2020,Maryland,US,,14,0,0
5059,03-12-2020,South Carolina,US,,91,0,0
5060,03-12-2020,,Azerbaijan,,9,0,3
5061,03-12-2020,,Bosnia and Herzegovina,,77,0,0
5062,03-12-2020,,Brunei,,15,0,0
5063,03-12-2020,,Panama,,57,1,0
5064,03-12-2020,Macau,Macau,,92,0,10
5065,03-12-2020,,Latvia,,81,0,1
5066,03-12-2020,District of Columbia,US,,60,0,0
5067,03-12-2020,Kentucky,US,,66,0,0
5068,03-12-2020,Nebraska,US,,1,0,0
5069,03-12-2020,South Australia,Australia,,39,0,2
5070,03-12-2020,Western Australia,Australia,,41,1,0
5071,03-12-2020,Quebec,Canada,,50,0,0
5072,03-12-2020,,Colombia,,41,0,0
5073,03-12-2020,Arizona,US,,88,0,1
5074,03-12-2020,Minnesota,US,,53,0,0
5075,03-12-2020,,Maldives,,5,0,0
5076,03-12-2020,South Dakota,US,,35,1,0
5077,03-12-2020,Wisconsin,US,,88,0,1
5078,03-12-2020,,Afghanistan,,68,0,0
5079,03-12-2020,,Bulgaria,,21,1,0
5080,03-12-2020,,North Macedonia,,43,0,0
5081,03-12-2020,,Tunisia,,79,0,0
5082,03-12-2020,,Cyprus,,45,0,0
5083,03-12-2020,,Malta,,85,0,0
5084,03-12-2020,,Morocco,,26,1,0
5085,03-12-2020,Arkansas,US,,70,0,0
5086,03-12-2020,New Hampshire,US,,52,0,0
5087,03-12-2020,,Dominican Republic,,30,0,0
5088,03-12-2020,,French Guiana,,9,0,0
5089,03-12-2020,,New Zealand,,64,0,0
5090,03-12-2020,,Paraguay,,89,0,0
5091,03-12-2020,Connecticut,US,,81,0,0
5092,03-12-2020,New Mexico,US,,19,0,0
5093,03-12-2020,Ohio,US,,99,0,0
5094,03-12-2020,Rhode Island,US,,47,0,0
5095,03-12-2020,Utah,US,,72,0,0
5096,03-12-2020,,Armenia,,63,0,0
5097,03-12-2020,,Senegal,,33,0,1
5098,03-12-2020,Tasmania,Australia,,58,0,0
5099,03-12-2020,,Bangladesh,,47,0,0
5100,03-12-2020,,Cambodia,,81,0,1
5101,03-12-2020,,Cuba,,41,0,0
5102,03-12-2020,,Lithuania,,25,0,0
5103,03-12-2020,,Martinique,,27,0,0
5104,03-12-2020,,Moldova,,42,0,0
5105,03-12-2020,,Bolivia,,69,0,0
5106,03-12-2020,,Burkina Faso,,24,0,0
5107,03-12-2020,,Cameroon,,54,0,0
5108,03-12-2020,Faroe Islands,Denmark,,87,0,0
5109,03-12-2020,St Martin,France,,49,0,0
5110,03-12-2020,,Honduras,,40,0,0
5111,03-12-2020,,Jamaica,,61,0,0
5112,03-12-2020,,Monaco,,0,0,0
5113,03-12-2020,,Nigeria,,57,0,0
5114,03-12-2020,,Sri Lanka,,86,0,1
5115,03-12-2020,Hawaii,US,,95,0,0
5116,03-12-2020,Michigan,US,,76,0,0
5117,03-12-2020,Oklahoma,US,,2,0,0
5118,03-12-2020,Vermont,US,,15,0,0
5119,03-12-2020,Channel Islands,UK,,1,0,0
5120,03-12-2020,,Andorra,,20,0,1
5121,03-12-2020,Northern Territory,Australia,,18,0,0
5122,03-12-2020,,Bhutan,,6,0,0
5123,03-12-2020,New Brunswick,Canada,,73,0,0
5124,03-12-2020,Tibet,Mainland China,,46,0,1
5125,03-12-2020,,Congo (Kinshasa),,97,0,0
5126,03-12-2020,,Ivory Coast,,11,0,0
5127,03-12-2020,Saint Barthelemy,France,,72,0,0
5128,03-12-2020,,Guyana,,42,1,0
5129,03-12-2020,,Holy See,,46,0,0
5130,03-12-2020,,Jordan,,22,0,0
5131,03-12-2020,,Liechtenstein,,41,0,0
5132,03-12-2020,,Mongolia,,2,0,0
5133,03-12-2020,,Nepal,,65,0,1
5134,03-12-2020,,Reunion,,42,0,0
5135,03-12-2020,,Togo,,89,0,0
5136,03-12-2020,,Turkey,,6,0,0
5137,03-12-2020,Delaware,US,,72,0,0
5138,03-12-2020,Kansas,US,,13,0,0
5139,03-12-2020,Mississippi,US,,77,0,0
5140,03-12-2020,Missouri,US,,92,0,0
5141,03-12-2020,Montana,US,,9,0,0
5142,03-12-2020,North Dakota,US,,90,0,0
5143,03-12-2020,Wyoming,US,,8,0,0
5144,03-12-2020,,Ukraine,,84,0,0
5145,03-12-2020,Gibraltar,UK,,75,0,1
5146,03-12-2020,Diamond Princess cruise ship,Australia,,36,0,0
5147,03-12-2020,Gansu,Mainland China,,94,0,0
5148,03-12-2020,Hebei,Mainland China,,17,0,0
5149,03-12-2020,Alaska,US,,44,0,0
5150,03-12-2020,Idaho,US,,61,0,0
5151,03-12-2020,Maine,US,,53,0,0
5152,03-12-2020,West Virginia,US,,95,0,0
5153,03-12-2020,,occupied Palestinian territory,,35,0,0
5154,03/13/2020,Hubei,Mainland China,,54677,3062,51553
5155,03/13/2020,Guangdong,Mainland China,,1400,8,1296
5156,03/13/2020,Henan,Mainland China,,1361,22,1249
5157,03/13/2020,Zhejiang,Mainland China,,1293,1,1197
5158,03/13/2020,Hunan,Mainland China,,1033,4,1005
5159,03/13/2020,Anhui,Mainland China,,1074,6,984
5160,03/13/2020,Jiangxi,Mainland China,,965,1,934
5161,03/13/2020,Shandong,Mainland China,,788,7,739
5162,03/13/2020,Jiangsu,Mainland China,,683,0,630
5163,03/13/2020,Chongqing,Mainland China,,611,6,566
5164,03/13/2020,Sichuan,Mainland China,,575,3,503
5165,03/13/2020,Heilongjiang,Mainland China,,541,13,446
5166,03/13/2020,Beijing,Mainland China,,408,8,342
5167,03/13/2020,Shanghai,Mainland China,,383,3,324
5168,03/13/2020,Hebei,Mainland China,,405,6,310
5169,03/13/2020,Fujian,Mainland China,,375,1,295
5170,03/13/2020,Guangxi,Mainland China,,279,2,243
5171,03/13/2020,Shaanxi,Mainland China,,257,2,232
5172,03/13/2020,Yunnan,Mainland China,,192,2,170
5173,03/13/2020,Hainan,Mainland China,,233,6,160
5174,03/13/2020,Guizhou,Mainland China,,198,2,140
5175,03/13/2020,Tianjin,Mainland China,,197,3,132
5176,03/13/2020,Hong Kong,Hong Kong,,159,4,77
5177,03/13/2020,Shanxi,Mainland China,,232,0,133
5178,03/13/2020,Gansu,Mainland China,,127,2,88
5179,03/13/2020,Liaoning,Mainland China,,179,1,112
5180,03/13/2020,Xinjiang,Mainland China,,175,3,73
5181,03/13/2020,Inner Mongolia,Mainland China,,119,1,71
5182,03/13/2020,Ningxia,Mainland China,,165,0,72
5183,03/13/2020,Jilin,Mainland China,,189,1,91
5184,03/13/2020,Qinghai,Mainland China,,44,0,18
5185,03/13/2020,Macau,Macau,,101,0,10
5186,03/13/2020,Tibet,Mainland China,,89,0,1
5187,03/13/2020,,Panama,,14,1,0
5188,03/13/2020,Tasmania,Australia,,17,0,0
5189,03/13/2020,,Croatia,,45,0,1
5190,03/13/2020,,Burkina Faso,,82,0,0
5191,03/13/2020,,Albania,,10,1,0
5192,03/13/2020,British Columbia,Canada,,83,1,4
5193,03/13/2020,New South Wales,Australia,,42,2,4
5194,03/13/2020,Victoria,Australia,,22,0,8
5195,03/13/2020,Queensland,Australia,,66,0,8
5196,03/13/2020,South Australia,Australia,,78,0,3
5197,03/13/2020,Channel Islands,UK,,97,0,0
5198,03/13/2020,,Philippines,,74,5,2
5199,03/13/2020,,Nepal,,7,0,1
5200,03/13/2020,,Sri Lanka,,87,0,1
5201,03/13/2020,,United Arab Emirates,,76,0,17
5202,03/13/2020,,Thailand,,66,1,35
5203,03/13/2020,,Cambodia,,18,0,1
5204,03/13/2020,,San Marino,,10,5,0
5205,03/13/2020,Ontario,Canada,,71,0,4
5206,03/13/2020,Australian Capital Territory,Australia,,17,0,0
5207,03/13/2020,,Germany,,122,7,46
5208,03/13/2020,,Congo (Kinshasa),,99,0,0
5209,03/13/2020,,Honduras,,6,0,0
5210,03/13/2020,Diamond Princess cruise ship,US,,11,0,0
5211,03/13/2020,,Algeria,,103,2,8
5212,03/13/2020,,Reunion,,85,0,0
5213,03/13/2020,,Oman,,108,0,9
5214,03/13/2020,Diamond Princess cruise ship,Others,,404,7,325
5215,03/13/2020,New Brunswick,Canada,,38,0,0
5216,03/13/2020,,Italy,,2795,1266,1439
5217,03/13/2020,,Iraq,,121,9,24
5218,03/13/2020,,Lebanon,,69,3,1
5219,03/13/2020,Diamond Princess cruise ship,Australia,,78,0,0
5220,03/13/2020,,Ukraine,,98,1,0
5221,03/13/2020,,Austria,,75,1,6
5222,03/13/2020,,Switzerland,,104,11,4
5223,03/13/2020,,Ireland,,84,1,0
5224,03/13/2020,,Georgia,,34,0,0
5225,03/13/2020,,Bangladesh,,75,0,0
5226,03/13/2020,,Kuwait,,45,0,5
5227,03/13/2020,,North Macedonia,,100,0,1
5228,03/13/2020,,Brazil,,76,0,0
5229,03/13/2020,,Greece,,25,1,0
5230,03/13/2020,,Sweden,,96,1,1
5231,03/13/2020,,Pakistan,,95,0,2
5232,03/13/2020,,Norway,,78,0,1
5233,03/13/2020,France,France,,179,79,12
5234,03/13/2020,,Turkey,,59,0,0
5235,03/13/2020,,Bahrain,,49,0,44
5236,03/13/2020,,Iceland,,24,0,1
5237,03/13/2020,,Ecuador,,76,0,0
5238,03/13/2020,,Estonia,,40,0,0
5239,03/13/2020,Denmark,Denmark,,94,0,1
5240,03/13/2020,United Kingdom,UK,,32,8,18
5241,03/13/2020,,Netherlands,,49,10,0
5242,03/13/2020,,Cuba,,63,0,0
5243,03/13/2020,Quebec,Canada,,52,0,0
5244,03/13/2020,,Nigeria,,42,0,0
5245,03/13/2020,,Lithuania,,92,0,0
5246,03/13/2020,,New Zealand,,39,0,0
5247,03/13/2020,,Belarus,,52,0,3
5248,03/13/2020,,Azerbaijan,,42,1,3
5249,03/13/2020,,Armenia,,46,0,0
5250,03/13/2020,,Kazakhstan,,64,0,0
5251,03/13/2020,,Iran,,3554,514,2959
5252,03/13/2020,,Israel,,4,0,4
5253,03/13/2020,French Polynesia,France,,82,0,0
5254,03/13/2020,Western Australia,Australia,,46,1,0
5255,03/13/2020,,Cayman Islands,,2,0,0
5256,03/13/2020,,Japan,,145,19,118
5257,03/13/2020,,Czech Republic,,50,0,0
5258,03/13/2020,,Qatar,,81,0,0
5259,03/13/2020,,Singapore,,178,0,97
5260,03/13/2020,,Guadeloupe,,71,0,0
5261,03/13/2020,,Dominican Republic,,73,0,0
5262,03/13/2020,,Egypt,,68,2,27
5263,03/13/2020,,Bolivia,,39,0,0
5264,03/13/2020,Manitoba,Canada,,33,0,0
5265,03/13/2020,Saskatchewan,Canada,,46,0,0
5266,03/13/2020,,Indonesia,,16,4,2
5267,03/13/2020,,South Korea,,660,66,510
